city,lat,lon,date,hour,temp,prob_rain,volume_rain,wind_speed,perc_cloud
Ariege,42.9455368,1.4065544,2026-08-20,20:00,20.41,0.0,0.0,1.87,67
Ariege,42.9455368,1.4065544,2026-08-20,23:00,17.29,0.0,0.0,1.05,100
Ariege,42.9455368,1.4065544,2026-08-21,02:00,15.57,0.0,0.0,1.01,99
Ariege,42.9455368,1.4065544,2026-08-21,05:00,12.5,0.0,0.0,1.27,100
Ariege,42.9455368,1.4065544,2026-08-21,08:00,12.5,0.0,0.0,0.87,87
Ariege,42.9455368,1.4065544,2026-08-21,11:00,17.45,0.0,0.0,1.61,100
Toulouse,43.6044638,1.4442433,2026-08-16,14:00,25.84,0.0,0.0,2.55,100
Toulouse,43.6044638,1.4442433,2026-08-16,17:00,28.04,0.0,0.0,2.14,99
Toulouse,43.6044638,1.4442433,2026-08-16,20:00,29.36,0.0,0.0,1.11,72
Toulouse,43.6044638,1.4442433,2026-08-16,23:00,24.41,1.0,0.97,0.98,44
Toulouse,43.6044638,1.4442433,2026-08-17,02:00,22.76,1.0,0.64,3.47,30
Toulouse,43.6044638,1.4442433,2026-08-17,05:00,21.75,0.0,0.0,3.66,92
Toulouse,43.6044638,1.4442433,2026-08-17,08:00,21.8,0.0,0.0,3.33,60
Toulouse,43.6044638,1.4442433,2026-08-17,11:00,26.09,0.0,0.0,3.8,73
Toulouse,43.6044638,1.4442433,2026-08-17,14:00,30.12,0.0,0.0,4.74,42
Toulouse,43.6044638,1.4442433,2026-08-17,17:00,32.38,0.0,0.0,4.82,31
Toulouse,43.6044638,1.4442433,2026-08-17,20:00,29.6,0.0,0.0,3.22,46
Toulouse,43.6044638,1.4442433,2026-08-17,23:00,25.77,0.0,0.0,4.26,99
Toulouse,43.6044638,1.4442433,2026-08-18,02:00,23.38,0.0,0.0,4.96,94
Toulouse,43.6044638,1.4442433,2026-08-18,05:00,19.34,0.0,0.0,4.73,20
Toulouse,43.6044638,1.4442433,2026-08-18,08:00,18.91,0.0,0.0,3.89,17
Toulouse,43.6044638,1.4442433,2026-08-18,11:00,25.0,0.0,0.0,3.86,2
Toulouse,43.6044638,1.4442433,2026-08-18,14:00,29.92,0.0,0.0,3.74,1
Toulouse,43.6044638,1.4442433,2026-08-18,17:00,32.31,0.0,0.0,4.02,0
Toulouse,43.6044638,1.4442433,2026-08-18,20:00,30.06,0.0,0.0,3.18,0
Toulouse,43.6044638,1.4442433,2026-08-18,23:00,25.93,0.0,0.0,1.14,0
Toulouse,43.6044638,1.4442433,2026-08-19,02:00,23.03,0.0,0.0,3.11,0
Toulouse,43.6044638,1.4442433,2026-08-19,05:00,20.45,0.0,0.0,2.9,0
Toulouse,43.6044638,1.4442433,2026-08-19,08:00,19.62,0.0,0.0,3.96,0
Toulouse,43.6044638,1.4442433,2026-08-19,11:00,24.86,0.0,0.0,3.4,3
Toulouse,43.6044638,1.4442433,2026-08-19,14:00,29.82,0.0,0.0,3.79,4
Toulouse,43.6044638,1.4442433,2026-08-19,17:00,31.97,0.0,0.0,4.0,19
Toulouse,43.6044638,1.4442433,2026-08-19,20:00,26.96,0.99,0.83,3.0,17
Toulouse,43.6044638,1.4442433,2026-08-19,23:00,22.72,1.0,0.61,1.49,37
Toulouse,43.6044638,1.4442433,2026-08-20,02:00,21.63,1.0,0.49,2.7,64
Toulouse,43.6044638,1.4442433,2026-08-20,05:00,19.06,0.0,0.0,3.26,100
Toulouse,43.6044638,1.4442433,2026-08-20,08:00,18.55,0.0,0.0,3.44,97
Toulouse,43.6044638,1.4442433,2026-08-20,11:00,22.89,0.0,0.0,3.14,88
Toulouse,43.6044638,1.4442433,2026-08-20,14:00,27.65,0.0,0.0,3.35,76
Toulouse,43.6044638,1.4442433,2026-08-20,17:00,29.67,0.0,0.0,4.59,89
Toulouse,43.6044638,1.4442433,2026-08-20,20:00,27.34,0.0,0.0,4.1,66
Toulouse,43.6044638,1.4442433,2026-08-20,23:00,22.74,0.0,0.0,4.27,41
Toulouse,43.6044638,1.4442433,2026-08-21,02:00,21.25,0.0,0.0,4.28,60
Toulouse,43.6044638,1.4442433,2026-08-21,05:00,18.17,0.0,0.0,3.6,47
Toulouse,43.6044638,1.4442433,2026-08-21,08:00,16.98,0.0,0.0,2.75,24
Toulouse,43.6044638,1.4442433,2026-08-21,11:00,21.98,0.0,0.0,2.8,10
Montauban,44.0175835,1.3549991,2026-08-16,14:00,26.63,0.01,0.0,1.96,100
Montauban,44.0175835,1.3549991,2026-08-16,17:00,28.66,0.0,0.0,2.26,97
Montauban,44.0175835,1.3549991,2026-08-16,20:00,29.13,0.0,0.0,2.57,72
Montauban,44.0175835,1.3549991,2026-08-16,23:00,22.84,0.8,0.79,3.27,4
Montauban,44.0175835,1.3549991,2026-08-17,02:00,22.07,0.84,0.52,2.62,44
Montauban,44.0175835,1.3549991,2026-08-17,05:00,20.56,0.0,0.0,3.34,2
Montauban,44.0175835,1.3549991,2026-08-17,08:00,20.84,0.0,0.0,1.87,7
Montauban,44.0175835,1.3549991,2026-08-17,11:00,25.26,0.0,0.0,4.03,70
Montauban,44.0175835,1.3549991,2026-08-17,14:00,29.23,0.0,0.0,4.39,51
Montauban,44.0175835,1.3549991,2026-08-17,17:00,31.68,0.0,0.0,4.68,74
Montauban,44.0175835,1.3549991,2026-08-17,20:00,28.97,0.0,0.0,3.45,88
Montauban,44.0175835,1.3549991,2026-08-17,23:00,24.93,0.0,0.0,5.35,100
Montauban,44.0175835,1.3549991,2026-08-18,02:00,21.45,0.0,0.0,4.52,82
Montauban,44.0175835,1.3549991,2026-08-18,05:00,18.02,0.0,0.0,3.19,8
Montauban,44.0175835,1.3549991,2026-08-18,08:00,17.83,0.0,0.0,2.8,6
Montauban,44.0175835,1.3549991,2026-08-18,11:00,24.14,0.0,0.0,3.96,0
Montauban,44.0175835,1.3549991,2026-08-18,14:00,29.71,0.0,0.0,3.82,0
Montauban,44.0175835,1.3549991,2026-08-18,17:00,32.11,0.0,0.0,4.02,21
Montauban,44.0175835,1.3549991,2026-08-18,20:00,29.85,0.0,0.0,2.23,13
Montauban,44.0175835,1.3549991,2026-08-18,23:00,24.44,0.0,0.0,1.65,1
Montauban,44.0175835,1.3549991,2026-08-19,02:00,21.72,0.0,0.0,1.69,1
Montauban,44.0175835,1.3549991,2026-08-19,05:00,19.16,0.0,0.0,2.85,0
Montauban,44.0175835,1.3549991,2026-08-19,08:00,18.57,0.0,0.0,2.85,0
Montauban,44.0175835,1.3549991,2026-08-19,11:00,24.63,0.0,0.0,3.8,2
Montauban,44.0175835,1.3549991,2026-08-19,14:00,29.44,0.0,0.0,4.26,8
Montauban,44.0175835,1.3549991,2026-08-19,17:00,31.15,0.0,0.0,4.34,7
Montauban,44.0175835,1.3549991,2026-08-19,20:00,26.48,0.98,0.79,2.38,5
Montauban,44.0175835,1.3549991,2026-08-19,23:00,21.38,1.0,0.87,0.82,60
Montauban,44.0175835,1.3549991,2026-08-20,02:00,20.25,0.72,0.0,1.85,80
Montauban,44.0175835,1.3549991,2026-08-20,05:00,18.59,0.0,0.0,3.22,100
Montauban,44.0175835,1.3549991,2026-08-20,08:00,17.59,0.61,0.64,2.64,100
Montauban,44.0175835,1.3549991,2026-08-20,11:00,22.52,0.0,0.0,3.18,100
Montauban,44.0175835,1.3549991,2026-08-20,14:00,27.35,0.0,0.0,3.88,100
Montauban,44.0175835,1.3549991,2026-08-20,17:00,28.94,0.0,0.0,4.79,100
Montauban,44.0175835,1.3549991,2026-08-20,20:00,27.0,0.0,0.0,4.84,99
Montauban,44.0175835,1.3549991,2026-08-20,23:00,21.46,0.0,0.0,4.79,21
Montauban,44.0175835,1.3549991,2026-08-21,02:00,19.6,0.0,0.0,3.21,41
Montauban,44.0175835,1.3549991,2026-08-21,05:00,16.95,0.0,0.0,3.93,86
Montauban,44.0175835,1.3549991,2026-08-21,08:00,15.73,0.0,0.0,2.97,72
Montauban,44.0175835,1.3549991,2026-08-21,11:00,21.46,0.0,0.0,3.72,14
Biarritz,43.4711437,-1.5527275,2026-08-16,14:00,23.93,0.0,0.0,3.21,99
Biarritz,43.4711437,-1.5527275,2026-08-16,17:00,24.53,0.0,0.0,3.63,88
Biarritz,43.4711437,-1.5527275,2026-08-16,20:00,24.32,0.0,0.0,2.84,52
Biarritz,43.4711437,-1.5527275,2026-08-16,23:00,23.16,0.0,0.0,1.85,4
Biarritz,43.4711437,-1.5527275,2026-08-17,02:00,21.71,0.0,0.0,2.45,10
Biarritz,43.4711437,-1.5527275,2026-08-17,05:00,20.88,0.0,0.0,2.69,59
Biarritz,43.4711437,-1.5527275,2026-08-17,08:00,21.4,0.0,0.0,2.69,82
Biarritz,43.4711437,-1.5527275,2026-08-17,11:00,23.3,0.0,0.0,3.34,100
Biarritz,43.4711437,-1.5527275,2026-08-17,14:00,23.6,0.0,0.0,2.93,100
Biarritz,43.4711437,-1.5527275,2026-08-17,17:00,24.05,0.0,0.0,3.8,49
Biarritz,43.4711437,-1.5527275,2026-08-17,20:00,23.11,0.0,0.0,2.48,75
Biarritz,43.4711437,-1.5527275,2026-08-17,23:00,21.35,0.0,0.0,2.17,100
Biarritz,43.4711437,-1.5527275,2026-08-18,02:00,20.92,0.0,0.0,1.95,97
Biarritz,43.4711437,-1.5527275,2026-08-18,05:00,21.52,0.0,0.0,0.94,71
Biarritz,43.4711437,-1.5527275,2026-08-18,08:00,21.12,0.0,0.0,0.61,67
Biarritz,43.4711437,-1.5527275,2026-08-18,11:00,23.09,0.0,0.0,2.51,24
Biarritz,43.4711437,-1.5527275,2026-08-18,14:00,23.7,0.0,0.0,3.33,13
Biarritz,43.4711437,-1.5527275,2026-08-18,17:00,23.78,0.0,0.0,3.79,1
Biarritz,43.4711437,-1.5527275,2026-08-18,20:00,22.69,0.0,0.0,2.33,0
Biarritz,43.4711437,-1.5527275,2026-08-18,23:00,20.49,0.0,0.0,1.61,0
Biarritz,43.4711437,-1.5527275,2026-08-19,02:00,19.81,0.0,0.0,2.39,0
Biarritz,43.4711437,-1.5527275,2026-08-19,05:00,19.6,0.0,0.0,2.56,36
Biarritz,43.4711437,-1.5527275,2026-08-19,08:00,20.64,0.2,0.13,1.31,58
Biarritz,43.4711437,-1.5527275,2026-08-19,11:00,22.05,0.2,0.15,1.02,100
Biarritz,43.4711437,-1.5527275,2026-08-19,14:00,22.95,0.2,0.13,3.9,74
Biarritz,43.4711437,-1.5527275,2026-08-19,17:00,22.87,0.0,0.0,3.48,16
Biarritz,43.4711437,-1.5527275,2026-08-19,20:00,22.17,0.0,0.0,2.76,17
Biarritz,43.4711437,-1.5527275,2026-08-19,23:00,20.78,0.03,0.0,1.96,96
Biarritz,43.4711437,-1.5527275,2026-08-20,02:00,20.5,0.2,0.16,1.73,98
Biarritz,43.4711437,-1.5527275,2026-08-20,05:00,19.89,0.22,0.12,1.35,89
Biarritz,43.4711437,-1.5527275,2026-08-20,08:00,19.29,0.0,0.0,1.93,77
Biarritz,43.4711437,-1.5527275,2026-08-20,11:00,21.63,0.0,0.0,1.37,100
Biarritz,43.4711437,-1.5527275,2026-08-20,14:00,22.01,0.0,0.0,4.76,100
Biarritz,43.4711437,-1.5527275,2026-08-20,17:00,22.68,0.0,0.0,4.35,88
Biarritz,43.4711437,-1.5527275,2026-08-20,20:00,21.51,0.0,0.0,3.73,69
Biarritz,43.4711437,-1.5527275,2026-08-20,23:00,20.47,0.0,0.0,2.79,58
Biarritz,43.4711437,-1.5527275,2026-08-21,02:00,19.49,0.0,0.0,2.36,64
Biarritz,43.4711437,-1.5527275,2026-08-21,05:00,17.55,0.0,0.0,1.97,55
Biarritz,43.4711437,-1.5527275,2026-08-21,08:00,17.03,0.0,0.0,2.12,53
Biarritz,43.4711437,-1.5527275,2026-08-21,11:00,20.91,0.0,0.0,1.93,7
Bayonne,43.4945144,-1.4736657,2026-08-16,14:00,25.28,0.0,0.0,3.71,100
Bayonne,43.4945144,-1.4736657,2026-08-16,17:00,25.67,0.0,0.0,4.16,87
Bayonne,43.4945144,-1.4736657,2026-08-16,20:00,25.42,0.0,0.0,3.2,47
Bayonne,43.4945144,-1.4736657,2026-08-16,23:00,23.42,0.0,0.0,1.78,2
Bayonne,43.4945144,-1.4736657,2026-08-17,02:00,22.17,0.0,0.0,2.02,8
Bayonne,43.4945144,-1.4736657,2026-08-17,05:00,21.93,0.0,0.0,2.29,54
Bayonne,43.4945144,-1.4736657,2026-08-17,08:00,22.61,0.0,0.0,2.22,77
Bayonne,43.4945144,-1.4736657,2026-08-17,11:00,24.83,0.0,0.0,3.46,97
Bayonne,43.4945144,-1.4736657,2026-08-17,14:00,26.34,0.0,0.0,3.39,97
Bayonne,43.4945144,-1.4736657,2026-08-17,17:00,26.93,0.0,0.0,4.23,34
Bayonne,43.4945144,-1.4736657,2026-08-17,20:00,24.91,0.0,0.0,2.75,67
Bayonne,43.4945144,-1.4736657,2026-08-17,23:00,23.55,0.0,0.0,2.06,94
Bayonne,43.4945144,-1.4736657,2026-08-18,02:00,22.54,0.0,0.0,1.71,94
Bayonne,43.4945144,-1.4736657,2026-08-18,05:00,21.13,0.0,0.0,0.82,66
Bayonne,43.4945144,-1.4736657,2026-08-18,08:00,20.6,0.0,0.0,0.55,63
Bayonne,43.4945144,-1.4736657,2026-08-18,11:00,23.65,0.0,0.0,2.63,12
Bayonne,43.4945144,-1.4736657,2026-08-18,14:00,24.58,0.0,0.0,3.74,7
Bayonne,43.4945144,-1.4736657,2026-08-18,17:00,24.3,0.0,0.0,4.12,0
Bayonne,43.4945144,-1.4736657,2026-08-18,20:00,23.02,0.0,0.0,2.75,0
Bayonne,43.4945144,-1.4736657,2026-08-18,23:00,19.96,0.0,0.0,1.58,0
Bayonne,43.4945144,-1.4736657,2026-08-19,02:00,19.27,0.0,0.0,1.93,0
Bayonne,43.4945144,-1.4736657,2026-08-19,05:00,19.25,0.0,0.0,2.19,40
Bayonne,43.4945144,-1.4736657,2026-08-19,08:00,20.54,0.2,0.12,1.2,65
Bayonne,43.4945144,-1.4736657,2026-08-19,11:00,22.26,0.2,0.12,0.96,100
Bayonne,43.4945144,-1.4736657,2026-08-19,14:00,23.72,0.2,0.11,4.38,74
Bayonne,43.4945144,-1.4736657,2026-08-19,17:00,23.35,0.0,0.0,3.79,17
Bayonne,43.4945144,-1.4736657,2026-08-19,20:00,22.3,0.0,0.0,3.12,18
Bayonne,43.4945144,-1.4736657,2026-08-19,23:00,20.35,0.04,0.0,1.84,98
Bayonne,43.4945144,-1.4736657,2026-08-20,02:00,20.04,0.2,0.12,1.42,99
Bayonne,43.4945144,-1.4736657,2026-08-20,05:00,19.17,0.0,0.0,0.8,82
Bayonne,43.4945144,-1.4736657,2026-08-20,08:00,18.49,0.0,0.0,1.38,70
Bayonne,43.4945144,-1.4736657,2026-08-20,11:00,22.48,0.0,0.0,1.12,100
Bayonne,43.4945144,-1.4736657,2026-08-20,14:00,22.75,0.0,0.0,4.96,100
Bayonne,43.4945144,-1.4736657,2026-08-20,17:00,23.39,0.0,0.0,4.68,90
Bayonne,43.4945144,-1.4736657,2026-08-20,20:00,21.56,0.0,0.0,3.88,69
Bayonne,43.4945144,-1.4736657,2026-08-20,23:00,19.75,0.0,0.0,2.11,29
Bayonne,43.4945144,-1.4736657,2026-08-21,02:00,18.56,0.0,0.0,1.69,38
Bayonne,43.4945144,-1.4736657,2026-08-21,05:00,16.36,0.0,0.0,1.54,37
Bayonne,43.4945144,-1.4736657,2026-08-21,08:00,16.31,0.0,0.0,1.76,42
Bayonne,43.4945144,-1.4736657,2026-08-21,11:00,21.45,0.0,0.0,1.65,11
La Rochelle,46.159732,-1.1515951,2026-08-16,14:00,26.81,0.0,0.0,5.26,6
La Rochelle,46.159732,-1.1515951,2026-08-16,17:00,27.24,0.43,0.38,6.17,2
La Rochelle,46.159732,-1.1515951,2026-08-16,20:00,25.07,0.24,0.0,5.7,24
La Rochelle,46.159732,-1.1515951,2026-08-16,23:00,23.12,0.0,0.0,5.79,75
La Rochelle,46.159732,-1.1515951,2026-08-17,02:00,21.0,0.0,0.0,3.72,85
La Rochelle,46.159732,-1.1515951,2026-08-17,05:00,20.36,0.0,0.0,1.95,9
La Rochelle,46.159732,-1.1515951,2026-08-17,08:00,20.05,0.0,0.0,3.04,48
La Rochelle,46.159732,-1.1515951,2026-08-17,11:00,24.64,0.0,0.0,3.36,100
La Rochelle,46.159732,-1.1515951,2026-08-17,14:00,26.68,0.0,0.0,6.4,99
La Rochelle,46.159732,-1.1515951,2026-08-17,17:00,26.44,0.0,0.0,8.29,100
La Rochelle,46.159732,-1.1515951,2026-08-17,20:00,23.6,0.0,0.0,8.4,91
La Rochelle,46.159732,-1.1515951,2026-08-17,23:00,21.29,0.0,0.0,5.74,19
La Rochelle,46.159732,-1.1515951,2026-08-18,02:00,20.26,0.0,0.0,3.43,12
La Rochelle,46.159732,-1.1515951,2026-08-18,05:00,19.6,0.0,0.0,3.58,1
La Rochelle,46.159732,-1.1515951,2026-08-18,08:00,18.84,0.0,0.0,3.34,0
La Rochelle,46.159732,-1.1515951,2026-08-18,11:00,21.51,0.0,0.0,2.56,53
La Rochelle,46.159732,-1.1515951,2026-08-18,14:00,21.35,0.0,0.0,5.95,29
La Rochelle,46.159732,-1.1515951,2026-08-18,17:00,20.94,0.0,0.0,7.06,16
La Rochelle,46.159732,-1.1515951,2026-08-18,20:00,20.46,0.0,0.0,6.99,18
La Rochelle,46.159732,-1.1515951,2026-08-18,23:00,19.59,0.0,0.0,5.84,48
La Rochelle,46.159732,-1.1515951,2026-08-19,02:00,19.52,0.0,0.0,5.13,24
La Rochelle,46.159732,-1.1515951,2026-08-19,05:00,19.62,0.0,0.0,5.67,0
La Rochelle,46.159732,-1.1515951,2026-08-19,08:00,18.91,0.0,0.0,5.07,0
La Rochelle,46.159732,-1.1515951,2026-08-19,11:00,21.04,0.0,0.0,3.22,31
La Rochelle,46.159732,-1.1515951,2026-08-19,14:00,21.84,0.0,0.0,5.77,33
La Rochelle,46.159732,-1.1515951,2026-08-19,17:00,20.95,0.0,0.0,7.35,100
La Rochelle,46.159732,-1.1515951,2026-08-19,20:00,20.2,0.0,0.0,7.4,100
La Rochelle,46.159732,-1.1515951,2026-08-19,23:00,19.19,0.0,0.0,7.1,85
La Rochelle,46.159732,-1.1515951,2026-08-20,02:00,18.38,0.0,0.0,6.16,60
La Rochelle,46.159732,-1.1515951,2026-08-20,05:00,17.55,0.0,0.0,6.01,100
La Rochelle,46.159732,-1.1515951,2026-08-20,08:00,15.52,0.0,0.0,4.41,81
La Rochelle,46.159732,-1.1515951,2026-08-20,11:00,18.18,0.0,0.0,2.47,59
La Rochelle,46.159732,-1.1515951,2026-08-20,14:00,19.64,0.0,0.0,5.16,51
La Rochelle,46.159732,-1.1515951,2026-08-20,17:00,20.06,0.0,0.0,6.93,62
La Rochelle,46.159732,-1.1515951,2026-08-20,20:00,19.55,0.0,0.0,7.2,47
La Rochelle,46.159732,-1.1515951,2026-08-20,23:00,18.77,0.0,0.0,6.7,52
La Rochelle,46.159732,-1.1515951,2026-08-21,02:00,17.86,0.0,0.0,6.51,44
La Rochelle,46.159732,-1.1515951,2026-08-21,05:00,16.64,0.0,0.0,4.4,100
La Rochelle,46.159732,-1.1515951,2026-08-21,08:00,15.33,0.0,0.0,2.94,95
La Rochelle,46.159732,-1.1515951,2026-08-21,11:00,18.0,0.0,0.0,2.07,76
